a_lua_i,e_lua_i,M0,inc_lua_i,status,dist_min,t_periapsis,dentro_alerta,dentro_hill,dentro_forte
1.5,0.6,0,0,EJETADA,0.005902294908661465,2180.115131996534,True,True,False
1.5,0.6,0,10,ESTAVEL,0.004112778317227691,23458.6561417621,True,True,True
1.5,0.6,0,20,ESTAVEL,0.002766085440967791,43449.896761906595,True,True,True
1.5,0.6,45,0,COLISAO,4.593805650335569e-05,4106.380262052534,True,True,True
1.5,0.6,45,10,ESTAVEL,0.0024390897539899783,8162.811268416629,True,True,True
1.5,0.6,45,20,ESTAVEL,0.0017055664221745418,43722.56512652546,True,True,True
1.5,0.6,90,0,COLISAO,4.499720292759186e-05,3124.9327574901085,True,True,True
1.5,0.6,90,10,ESTAVEL,0.0023283331767634296,23347.957071684374,True,True,True
1.5,0.6,90,20,ESTAVEL,0.007533831346918044,43748.650007953125,True,True,False
1.5,0.6,135,0,COLISAO,4.317467957561412e-05,2361.954779715842,True,True,True
1.5,0.6,135,10,ESTAVEL,0.0043694784534507175,39314.9027158539,True,True,True
1.5,0.6,135,20,ESTAVEL,0.005993197911581983,8351.376382810762,True,True,False
1.5,0.6,180,0,COLISAO,4.329172891806115e-05,7975.027589752162,True,True,True
1.5,0.6,180,10,ESTAVEL,0.000965873093381631,39095.20829515016,True,True,True
1.5,0.6,180,20,ESTAVEL,0.0045291335769626,26824.66830926561,True,True,True
1.5,0.6,225,0,COLISAO,0.0016390756373834523,2409.1099087241673,True,True,True
1.5,0.6,225,10,ESTAVEL,0.0045927322516484785,23627.850771979185,True,True,True
1.5,0.6,225,20,ESTAVEL,0.007242441042583409,43788.33638675971,True,True,False
1.5,0.6,270,0,COLISAO,4.26313709853139e-05,3004.5449997184514,True,True,True
1.5,0.6,270,10,ESTAVEL,0.005490777227845009,37980.79482651313,True,True,False
1.5,0.6,270,20,ESTAVEL,0.01128847661394202,8252.375842713198,True,False,False
1.5,0.6,315,0,COLISAO,4.493312641936149e-05,4063.1389462283996,True,True,True
1.5,0.6,315,10,ESTAVEL,0.010795389796931404,8387.833653571193,True,False,False
1.5,0.6,315,20,ESTAVEL,0.006270292262973968,9428.937164094004,True,True,False
1.6,0.38,0,0,COLISAO,4.5792020421037404e-05,13477.95387350901,True,True,True
1.6,0.38,0,10,ESTAVEL,0.004771149980996765,1806.7597890834904,True,True,True
1.6,0.38,0,20,ESTAVEL,0.00558253261508551,18505.08120565598,True,True,False
1.6,0.38,45,0,COLISAO,4.265121520583374e-05,2450.05083435861,True,True,True
1.6,0.38,45,10,ESTAVEL,0.009749349644227325,1246.7489020295661,True,True,False
1.6,0.38,45,20,ESTAVEL,0.003136829136361898,19543.967391499264,True,True,True
1.6,0.38,90,0,COLISAO,4.444016465736922e-05,3962.723422318145,True,True,True
1.6,0.38,90,10,ESTAVEL,0.002500799762785623,2473.684324097122,True,True,True
1.6,0.38,90,20,ESTAVEL,0.006070310666476375,18512.971120977538,True,True,False
1.6,0.38,135,0,COLISAO,4.344420955320523e-05,22359.478534641617,True,True,True
1.6,0.38,135,10,ESTAVEL,0.003160704706913038,2360.5441074516907,True,True,True
1.6,0.38,135,20,ESTAVEL,0.00306550077453135,3727.9002527121975,True,True,True
1.6,0.38,180,0,COLISAO,0.0007031008438752586,2186.1014629347055,True,True,True
1.6,0.38,180,10,ESTAVEL,0.0041646586592526316,2825.8119182192245,True,True,True
1.6,0.38,180,20,ESTAVEL,0.005125670289694909,4599.837586797121,True,True,False
1.6,0.38,225,0,COLISAO,4.577013041639675e-05,3253.1258696485065,True,True,True
1.6,0.38,225,10,ESTAVEL,0.003657600961807403,2296.7740697929435,True,True,True
1.6,0.38,225,20,ESTAVEL,0.0028152412955402394,4136.649309972361,True,True,True
1.6,0.38,270,0,COLISAO,0.0002445506769088638,774.1902133063239,True,True,True
1.6,0.38,270,10,ESTAVEL,0.005575647309424501,2449.5488544040477,True,True,False
1.6,0.38,270,20,ESTAVEL,0.005084010049598516,3409.805681659212,True,True,False
1.6,0.38,315,0,COLISAO,4.262536370256071e-05,28563.149573450428,True,True,True
1.6,0.38,315,10,ESTAVEL,0.004726340805879474,2497.709005587232,True,True,True
1.6,0.38,315,20,ESTAVEL,0.006324463680329723,18684.966013989633,True,True,False
1.6,0.4,0,0,COLISAO,9.064484467028475e-05,6999.2440977359465,True,True,True
1.6,0.4,0,10,ESTAVEL,0.04496946803325797,391.72008333037115,False,False,False
1.6,0.4,0,20,ESTAVEL,0.0018663590048912458,14913.547119600495,True,True,True
1.6,0.4,45,0,EJETADA,4.891445345423023e-05,38058.050232641515,True,True,True
1.6,0.4,45,10,ESTAVEL,0.0023495168807779964,3846.838147087811,True,True,True
1.6,0.4,45,20,ESTAVEL,0.005779307078323009,36460.529628904995,True,True,False
1.6,0.4,90,0,COLISAO,0.0002652368192374445,2945.1326326523717,True,True,True
1.6,0.4,90,10,ESTAVEL,0.0026447388741970964,17599.800240502682,True,True,True
1.6,0.4,90,20,ESTAVEL,0.0048431249160965275,36552.04114241696,True,True,True
1.6,0.4,135,0,COLISAO,0.0002839944182785945,4678.968081088653,True,True,True
1.6,0.4,135,10,ESTAVEL,0.0013268744126169387,12941.226310350956,True,True,True
1.6,0.4,135,20,ESTAVEL,0.005676201665602621,25199.442955072314,True,True,False
1.6,0.4,180,0,COLISAO,4.472003363211243e-05,4289.05917220051,True,True,True
1.6,0.4,180,10,ESTAVEL,0.0022979753798276718,30104.296436366938,True,True,True
1.6,0.4,180,20,ESTAVEL,0.002441247784211811,23048.24141699204,True,True,True
1.6,0.4,225,0,COLISAO,0.0014625937472648141,210.62280389437637,True,True,True
1.6,0.4,225,10,ESTAVEL,0.0019357137529793127,19022.42802609909,True,True,True
1.6,0.4,225,20,ESTAVEL,0.0038995897266369843,23610.72266395355,True,True,True
1.6,0.4,270,0,COLISAO,0.00012689925474854814,11979.438897458343,True,True,True
1.6,0.4,270,10,ESTAVEL,0.006764052110335798,12437.44514720857,True,True,False
1.6,0.4,270,20,ESTAVEL,0.0007917655972886451,38881.32485799526,True,True,True
1.6,0.4,315,0,ESTAVEL,6.294025543771044e-05,32073.540789589868,True,True,True
1.6,0.4,315,10,ESTAVEL,0.0044944313294380395,12964.346837693078,True,True,True
1.6,0.4,315,20,ESTAVEL,0.002606206623460862,39638.98152455933,True,True,True
1.6,0.43,0,0,ESTAVEL,0.00025281344775326226,10149.245863851122,True,True,True
1.6,0.43,0,10,ESTAVEL,0.001604361450734348,27813.86482324385,True,True,True
1.6,0.43,0,20,ESTAVEL,0.0024870423083316346,12741.323506802655,True,True,True
1.6,0.43,45,0,COLISAO,4.32615716438207e-05,1942.578675964781,True,True,True
1.6,0.43,45,10,ESTAVEL,0.002946113272889407,33700.5060286494,True,True,True
1.6,0.43,45,20,ESTAVEL,0.015464810216834964,7362.88579729218,True,False,False
1.6,0.43,90,0,COLISAO,0.0001632441907282081,6367.678457935785,True,True,True
1.6,0.43,90,10,ESTAVEL,0.0033535185021547837,27847.23297166713,True,True,True
1.6,0.43,90,20,ESTAVEL,0.0028878201047267977,12660.319842616454,True,True,True
1.6,0.43,135,0,COLISAO,4.371657998851944e-05,16565.350512266024,True,True,True
1.6,0.43,135,10,ESTAVEL,0.00117575820837818,29238.422207825995,True,True,True
1.6,0.43,135,20,ESTAVEL,0.00744832429737425,42715.70225513843,True,True,False
1.6,0.43,180,0,ESTAVEL,0.00045807581260435144,3893.2697513162843,True,True,True
1.6,0.43,180,10,ESTAVEL,0.0017690945262412376,20193.644427806878,True,True,True
1.6,0.43,180,20,ESTAVEL,0.0063484328451144855,43699.182738374395,True,True,False
1.6,0.43,225,0,COLISAO,0.003312962243773085,174.5920854397069,True,True,True
1.6,0.43,225,10,ESTAVEL,0.0017225277740508047,33700.45475394979,True,True,True
1.6,0.43,225,20,ESTAVEL,0.004112659420554088,12753.31060577686,True,True,True
1.6,0.43,270,0,COLISAO,0.0001701956325452168,1310.8957068747711,True,True,True
1.6,0.43,270,10,ESTAVEL,0.0034346133046736335,11565.900165727558,True,True,True
1.6,0.43,270,20,ESTAVEL,0.005498889325089831,7128.892968261917,True,True,False
1.6,0.43,315,0,COLISAO,4.463511312841564e-05,3717.4366440851854,True,True,True
1.6,0.43,315,10,ESTAVEL,0.0007095942391864171,48525.09574700832,True,True,True
1.6,0.43,315,20,ESTAVEL,0.004338508963167678,43222.25836121373,True,True,True
1.6,0.45,0,0,COLISAO,0.000316498669581792,15512.521117268121,True,True,True
1.6,0.45,0,10,ESTAVEL,0.006242707247023639,21036.950005383664,True,True,False
1.6,0.45,0,20,ESTAVEL,0.0034436217800652594,11792.514407645727,True,True,True
1.6,0.45,45,0,COLISAO,0.00028016216572143346,5974.6889205517655,True,True,True
1.6,0.45,45,10,ESTAVEL,0.0026832278546829328,48190.85975382557,True,True,True
1.6,0.45,45,20,ESTAVEL,0.004184438877560009,30664.45598047117,True,True,True
1.6,0.45,90,0,COLISAO,5.4239960023655685e-05,1788.15774451257,True,True,True
1.6,0.45,90,10,ESTAVEL,0.001784418750371084,5562.880404836291,True,True,True
1.6,0.45,90,20,ESTAVEL,0.0037183933331010454,25824.099954979527,True,True,True
1.6,0.45,135,0,COLISAO,0.00014202860295237134,10930.34968716282,True,True,True
1.6,0.45,135,10,ESTAVEL,0.006633366402295687,5706.763043360075,True,True,False
1.6,0.45,135,20,ESTAVEL,0.002156313285814151,43107.05358877084,True,True,True
1.6,0.45,180,0,COLISAO,4.396715900927149e-05,10108.95219534136,True,True,True
1.6,0.45,180,10,ESTAVEL,0.0022313881641999023,26260.859281615743,True,True,True
1.6,0.45,180,20,ESTAVEL,0.0031796945394275754,42667.35374484931,True,True,True
1.6,0.45,225,0,COLISAO,0.0005249531391975248,6455.204816109863,True,True,True
1.6,0.45,225,10,ESTAVEL,0.003972922083891532,21664.290046757793,True,True,True
1.6,0.45,225,20,ESTAVEL,0.002318138275912145,30218.65841969104,True,True,True
1.6,0.45,270,0,COLISAO,4.5289990587685995e-05,709.5028495784037,True,True,True
1.6,0.45,270,10,ESTAVEL,0.0035682808023252085,42075.94564894456,True,True,True
1.6,0.45,270,20,ESTAVEL,0.002662034670426902,11600.438416990384,True,True,True
1.6,0.45,315,0,COLISAO,0.00028959049448082456,11424.101232381083,True,True,True
1.6,0.45,315,10,ESTAVEL,8.411875785101375e-05,10739.039040688484,True,True,True
1.6,0.45,315,20,ESTAVEL,0.0058619553607678135,42737.32140003742,True,True,False
1.6,0.5,0,0,COLISAO,4.431438992786691e-05,20131.750404819413,True,True,True
1.6,0.5,0,10,ESTAVEL,0.007308415107129145,35632.518509019144,True,True,False
1.6,0.5,0,20,ESTAVEL,0.003819116914334012,9859.481027797781,True,True,True
1.6,0.5,45,0,COLISAO,4.458003995875544e-05,39681.42651227938,True,True,True
1.6,0.5,45,10,ESTAVEL,0.005010352720399355,48336.085075482915,True,True,False
1.6,0.5,45,20,ESTAVEL,0.0018468652004065928,9972.198267567788,True,True,True
1.6,0.5,90,0,COLISAO,8.671779082741507e-05,986.8758383190268,True,True,True
1.6,0.5,90,10,ESTAVEL,0.0026580563078050677,40258.58688275867,True,True,True
1.6,0.5,90,20,ESTAVEL,0.003925952677816406,7925.890797603223,True,True,True
1.6,0.5,135,0,COLISAO,0.0002843198974164207,8876.47073557946,True,True,True
1.6,0.5,135,10,ESTAVEL,0.006649248361328281,6539.845573280804,True,True,False
1.6,0.5,135,20,ESTAVEL,0.0008115871239707637,27895.854890282728,True,True,True
1.6,0.5,180,0,COLISAO,0.00025143125293557346,2929.239390232235,True,True,True
1.6,0.5,180,10,ESTAVEL,0.0028014537766930135,9197.392484912361,True,True,True
1.6,0.5,180,20,ESTAVEL,0.0038278480805560787,25366.37905099981,True,True,True
1.6,0.5,225,0,COLISAO,0.0001230656173787131,546.0133367947241,True,True,True
1.6,0.5,225,10,ESTAVEL,0.003125402056369455,39780.91007139188,True,True,True
1.6,0.5,225,20,ESTAVEL,0.0062037868463161285,45218.135932485675,True,True,False
1.6,0.5,270,0,EJETADA,9.280828909555828e-05,18954.10131118949,True,True,True
1.6,0.5,270,10,ESTAVEL,0.0038114216441164656,6451.859854320643,True,True,True
1.6,0.5,270,20,ESTAVEL,0.0025495289837251917,25382.227409001855,True,True,True
1.6,0.5,315,0,COLISAO,0.00012903330121448052,1751.137096462382,True,True,True
1.6,0.5,315,10,ESTAVEL,0.011829979864765474,35814.29628962428,True,False,False
1.6,0.5,315,20,ESTAVEL,0.005654648547100618,9812.428106576608,True,True,False
1.6,0.55,0,0,COLISAO,0.0002047582797219873,11459.004901508806,True,True,True
1.6,0.55,0,10,ESTAVEL,0.0023352464342743604,49532.70582560245,True,True,True
1.6,0.55,0,20,ESTAVEL,0.00542142319724714,41880.36662296178,True,True,False
1.6,0.55,45,0,COLISAO,4.546016653852358e-05,106.93169367720529,True,True,True
1.6,0.55,45,10,ESTAVEL,0.001353351506348648,34717.19665102169,True,True,True
1.6,0.55,45,20,ESTAVEL,0.0072871264808337865,8499.359301974335,True,True,False
1.6,0.55,90,0,COLISAO,0.00019854226206787628,5452.3215356104,True,True,True
1.6,0.55,90,10,ESTAVEL,0.0022803913064782925,48252.819090650206,True,True,True
1.6,0.55,90,20,ESTAVEL,0.0027714025625722775,8157.906616382016,True,True,True
1.6,0.55,135,0,COLISAO,9.657867520429492e-05,315.4748819444959,True,True,True
1.6,0.55,135,10,ESTAVEL,0.00518537804494959,8055.31631084788,True,True,False
1.6,0.55,135,20,ESTAVEL,0.0025535860226456692,40595.60490942053,True,True,True
1.6,0.55,180,0,COLISAO,4.479891524776299e-05,9617.83383449106,True,True,True
1.6,0.55,180,10,ESTAVEL,0.001575455375412406,34179.640890257884,True,True,True
1.6,0.55,180,20,ESTAVEL,0.0060157236062107775,8623.339874850642,True,True,False
1.6,0.55,225,0,COLISAO,8.832055989005528e-05,8769.065209044682,True,True,True
1.6,0.55,225,10,ESTAVEL,0.0037478341910505975,6719.8200454070875,True,True,True
1.6,0.55,225,20,ESTAVEL,0.004718070557619437,25126.968713659036,True,True,True
1.6,0.55,270,0,COLISAO,0.00034828357431378155,24222.799533797508,True,True,True
1.6,0.55,270,10,ESTAVEL,0.002776537759468481,34954.99240664405,True,True,True
1.6,0.55,270,20,ESTAVEL,0.005403331512083878,40933.29555029939,True,True,False
1.6,0.55,315,0,COLISAO,0.0002616522855450022,5196.2347221382215,True,True,True
1.6,0.55,315,10,ESTAVEL,0.0011893853669842774,22842.156841800075,True,True,True
1.6,0.55,315,20,ESTAVEL,0.004148894610788168,40478.322300432446,True,True,True
1.6,0.6,0,0,COLISAO,7.828757124770844e-05,477.00484529862325,True,True,True
1.6,0.6,0,10,ESTAVEL,0.0015792410126309634,46669.55089467351,True,True,True
1.6,0.6,0,20,ESTAVEL,0.008790684660476084,38687.71382167104,True,True,False
1.6,0.6,45,0,COLISAO,0.0003913817415443976,3939.336586030559,True,True,True
1.6,0.6,45,10,ESTAVEL,0.006750496632445177,21037.44573655193,True,True,False
1.6,0.6,45,20,ESTAVEL,0.006807959928771702,7668.349287648569,True,True,False
1.6,0.6,90,0,COLISAO,0.00011193602051803318,5999.864168373324,True,True,True
1.6,0.6,90,10,ESTAVEL,0.004449765931597441,34935.94312236949,True,True,True
1.6,0.6,90,20,ESTAVEL,0.00862141744835348,38028.55885375419,True,True,False
1.6,0.6,135,0,COLISAO,0.0002143346112671094,14244.353243485508,True,True,True
1.6,0.6,135,10,ESTAVEL,0.004845258551237044,47339.231207904166,True,True,True
1.6,0.6,135,20,ESTAVEL,0.0030282043289692737,37833.082705210945,True,True,True
1.6,0.6,180,0,COLISAO,0.0006326165242964988,1473.7657847583478,True,True,True
1.6,0.6,180,10,ESTAVEL,0.009407217894606657,35110.314337104275,True,True,False
1.6,0.6,180,20,ESTAVEL,0.0035167015410381345,38390.400532206775,True,True,True
1.6,0.6,225,0,COLISAO,0.000130589492042854,8128.093079787852,True,True,True
1.6,0.6,225,10,ESTAVEL,0.0023471574388246675,35882.191506788295,True,True,True
1.6,0.6,225,20,ESTAVEL,0.0024806486469738168,7612.341945586171,True,True,True
1.6,0.6,270,0,COLISAO,0.00016346537240147154,1928.2703808614053,True,True,True
1.6,0.6,270,10,ESTAVEL,0.003747021599556657,47061.481510708916,True,True,True
1.6,0.6,270,20,ESTAVEL,0.004361067860658893,23272.226466204258,True,True,True
1.6,0.6,315,0,COLISAO,0.00018061171019864803,10814.33429149196,True,True,True
1.6,0.6,315,10,ESTAVEL,0.0016989069460810148,47380.70503389008,True,True,True
1.6,0.6,315,20,ESTAVEL,0.0020910285616625376,23256.595183963364,True,True,True
